,ID,V11,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V57,V58,V144,V229,V230,V231,V232,V233,V234,V235,V237,V238,V239,V240,V241,V242,V245,V246,V248,DEFIANCE,DISBELIEF,RELATIVISM,SCEPTICISM,AUTONOMY,EQUALITY,CHOICE,VOICE,SACSECVAL,RESEMAVAL,Country,Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Values Groups
13923,14284,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4,1,8,7,7,1,1,1,3,6,2,1957,55,-4,1,5.0,0.5533329844474792,0.8311110138893127,0.33333298563957214,0.33000001311302185,0.6666669845581055,0.33000001311302185,0.03703700006008148,0.0,0.5119439959526062,0.2584260106086731,China,0.44784212062510254,-1.7523455229495954,1.2086994426485589,1.5815966405001707,-0.5768722317595895,0.5625698678222868,2
13924,14285,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,8,4,8,2,1,1,4,6,2,1991,21,-4,1,5.0,0.5533329844474792,1.0,0.33333298563957214,0.33000001311302185,0.6666669845581055,0.4399999976158142,0.03703700006008148,0.25,0.5541669726371765,0.3484260141849518,China,1.1061667470193548,-1.575593874313582,0.69997202448985,1.3618987100855195,-0.27251437898579983,0.9660319427638678,2
13925,14286,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,2,3,4,3,2,2,1,5,4,2,1987,25,-4,1,5.0,0.5533329844474792,1.0,0.6666669845581055,0.33000001311302185,0.6666669845581055,0.33000001311302185,0.1851850003004074,0.33000001311302185,0.637499988079071,0.37796300649642944,China,1.4518513179634027,-1.111699280686355,1.4394271077437488,0.95559646447238,-0.029045980948154405,1.1593200713523102,2
13926,14287,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,8,7,5,2,1,1,4,5,1,1974,38,-4,1,5.0,0.2766669988632202,1.0,0.0,0.33000001311302185,0.6666669845581055,0.33000001311302185,0.03703700006008148,0.25,0.4016669988632202,0.3209260106086731,China,0.20054463850777043,-1.80658840800999,0.08451094892382316,1.1530769739596325,-0.06866454118927746,0.8184554671824038,1
13927,14288,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,4,7,6,7,1,1,1,3,6,1,1962,50,-4,1,3.0,0.5533329844474792,1.0,0.6666669845581055,0.33000001311302185,0.6666669845581055,0.4399999976158142,0.03703700006008148,0.0,0.637499988079071,0.2859260141849518,China,0.9595636465859252,-1.523568551639729,1.6303596327511949,1.2665968289010476,-0.8054205353338576,0.42114164486900485,2
13928,14289,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,2,4,8,8,2,1,1,3,7,1,1953,59,-4,1,3.0,0.4399999976158142,1.0,0.0,0.0,0.6666669845581055,0.6666669845581055,0.14814800024032593,0.25,0.36000001430511475,0.432871013879776,China,1.0107714992972312,-2.5908798839662697,-0.2645938491335415,0.19637034984971202,-0.545583407586169,0.8896833977981965,2
13929,14290,2,0,0,0,0,0,0,0,0,0,0,0,1,1,12,5,-3,-3,-3,-3,-3,2,3,4,3,1,1983,30,-4,1,5.0,0.33000001311302185,0.221110999584198,0.0,0.2199999988079071,0.0,0.886667013168335,0.14814800024032593,0.25,0.19277800619602203,0.3212040066719055,China,-0.5457017647471963,-0.2182976869211504,-1.380335765699551,-0.39562712947227696,-1.3376214119596899,0.4403009822077035,4
13930,14291,2,0,0,0,0,0,0,0,0,0,0,0,1,1,12,1,2,7,4,8,1,2,3,3,3,1,1969,43,-4,1,3.0,0.33000001311302185,0.4977779984474182,0.0,0.10999999940395355,0.0,0.33000001311302185,0.14814800024032593,0.25,0.2344450056552887,0.18203699588775635,China,-0.9292000026387797,-0.8205439902589577,-0.2422020501865435,0.030275087803867284,-1.074851835810406,1.781635002021451,1
13931,14292,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,6,8,8,1,1,2,3,5,1,1975,37,-4,1,5.0,0.2199999988079071,1.0,0.0,0.10999999940395355,0.6666669845581055,0.4399999976158142,0.2222220003604889,0.25,0.33250001072883606,0.39472201466560364,China,0.41501183382808704,-2.2416026846679955,-0.032615785327648195,0.13749061105194205,-0.25919300942744083,0.774959379154233,1
13932,14293,3,0,1,1,1,0,0,0,0,0,0,0,1,1,0,4,1,7,8,8,1,1,2,3,7,1,1950,62,-4,1,5.0,0.22979000210762024,1.0,0.0,0.33000001311302185,0.33333298563957214,0.7733330130577087,0.2995550036430359,0.25,0.3899480104446411,0.4140549898147583,China,0.8295054307441916,-1.120684785656985,-0.871187882394358,0.11586506143845862,-1.329821847767535,0.46927929562547605,2
13933,14294,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,2,3,8,8,2,1,2,3,5,2,1957,55,-4,1,3.0,0.33000001311302185,1.0,0.0,0.10999999940395355,0.33333298563957214,0.7733330130577087,0.14814800024032593,0.25,0.36000001430511475,0.3762040138244629,China,0.6563140690420872,-1.719846347684568,-0.7738172842278828,-0.03483979153886674,-1.2920260663508032,0.9345559224311574,2
13934,14295,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2,6,8,8,2,1,1,3,7,2,1975,39,-4,1,5.0,0.33000001311302185,1.0,0.0,0.2199999988079071,0.0,0.6666669845581055,0.2222220003604889,0.25,0.38749998807907104,0.2847220003604889,China,0.41458841506718175,-0.9315795348955758,-0.7647519280840281,0.1031604585154563,-1.9339641382097836,1.505412077357474,2
13935,14296,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,-3,-3,-3,-3,-3,2,2,4,4,2,1945,67,-4,1,3.0,0.3825800120830536,1.0,0.33333298563957214,0.0,0.33333298563957214,0.7733330130577087,0.07407400012016296,0.25,0.42897799611091614,0.35768499970436096,China,0.7090265802724494,-1.6620612031645452,-0.13351919221678482,-0.38692051417257733,-1.232701532256359,1.0655216035231618,2
13936,14297,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4,2,3,8,8,1,1,2,3,7,2,1955,67,-4,1,3.0,0.33000001311302185,1.0,0.33333298563957214,0.0,0.33333298563957214,0.6066669821739197,0.07407400012016296,0.25,0.4158329963684082,0.3160189986228943,China,0.3752872723626101,-1.6637145013647254,0.13400651684887172,-0.3295761519185,-1.0457616289699014,1.2674134221349516,2
13937,14298,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,8,2,2,2,2,1,2,6,2,1973,39,-4,1,5.0,0.5533329844474792,1.0,0.0,0.33000001311302185,0.6666669845581055,0.2199999988079071,0.07407400012016296,0.0,0.4708330035209656,0.2401849925518036,China,0.4834710421471502,-2.272623811316562,0.8773867187499388,2.008561113775129,-0.7015875958008403,1.0012801285578123,2
13938,14299,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,7,2,2,2,2,1,3,5,2,1974,38,-4,1,9.0,0.663332998752594,0.886667013168335,1.0,0.10999999940395355,1.0,0.5533329844474792,0.03703700006008148,0.25,0.6650000214576721,0.4600929915904999,China,1.7771690643606959,-1.8499336542784026,1.9841782134688313,0.47669891205238324,0.4577392647026169,0.3680015966245788,2
13939,14300,2,0,1,0,0,0,0,0,0,0,0,0,1,2,0,4,1,8,8,3,2,2,1,3,7,2,1954,58,-4,1,3.0,0.5533329844474792,1.0,0.33333298563957214,0.33000001311302185,1.0,0.4399999976158142,0.03703700006008148,0.0,0.5541669726371765,0.3692589998245239,China,1.1326524490282612,-2.4164675774568565,1.22458730111902,1.70512071485811,-0.14704889805950014,-0.013867149009982553,2
13940,14301,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,4,2,7,5,2,2,3,4,-2,1,1977,35,-4,1,5.0,0.663332998752594,0.886667013168335,0.0,0.33000001311302185,0.6666669845581055,0.4399999976158142,0.0,0.0,0.4699999988079071,0.2766669988632202,China,0.7223230048847968,-2.205422643871702,0.5055065396919648,2.058759009902006,-0.8134018892135494,0.7126000482414985,2
13941,14302,3,0,0,1,1,0,0,0,0,0,0,0,1,1,0,4,1,8,4,5,2,1,1,3,-2,1,1952,60,-4,1,5.0,0.5533329844474792,0.8311110138893127,1.0,0.33000001311302185,1.0,0.2199999988079071,0.0,0.0,0.6786109805107117,0.3050000071525574,China,0.805565813973975,-1.5963591924941865,2.7619275909208376,1.338230773224769,0.33749416686734723,0.008015882448233575,3
13942,14303,3,0,0,1,1,0,0,0,0,0,0,0,1,1,0,4,1,8,6,7,2,2,2,3,-1,1,1954,58,-4,1,7.0,0.5533329844474792,1.0,0.0,0.33000001311302185,0.6666669845581055,0.33000001311302185,0.0,0.0,0.4708330035209656,0.24916699528694153,China,0.49070583545297586,-2.266602481215938,0.6446515796735924,1.9853713158894402,-0.7627572543709723,0.8280178261051181,2
13943,14304,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,2,8,2,3,2,2,1,2,7,2,1965,47,-4,1,7.0,0.663332998752594,0.886667013168335,0.6666669845581055,0.2199999988079071,0.6666669845581055,0.4399999976158142,0.0,0.16500000655651093,0.6091669797897339,0.31791698932647705,China,1.101707628258266,-1.5456401482544697,1.4923010375009373,1.0998665272798818,-0.3493259351322795,0.9291537108746601,2
13944,14305,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,3,8,8,1,1,3,3,7,2,1962,52,-4,1,3.0,0.32475998997688293,1.0,0.0,0.2199999988079071,0.33333298563957214,0.639959990978241,0.14814800024032593,0.0,0.3861899971961975,0.28036001324653625,China,0.26141304954581324,-1.787906348641832,-0.2216340149886114,0.552719783952405,-1.7356133062930947,0.5783115903351592,1
13945,14306,3,0,0,0,0,1,0,0,0,0,0,0,3,1,0,1,2,5,8,9,2,1,2,3,5,2,1970,42,-4,1,5.0,0.2199999988079071,1.0,0.0,0.10999999940395355,0.33333298563957214,0.7733330130577087,0.2222220003604889,0.0,0.33250001072883606,0.33222201466560364,China,0.26034183799984195,-1.9542997132285562,-0.497658863887061,-0.1797130907991893,-1.8561702417545987,0.30405520987069645,1
13946,14307,3,0,0,0,1,1,0,0,0,0,0,0,1,2,0,4,1,4,3,8,2,1,1,5,2,1,1946,66,-4,1,5.0,0.447519987821579,1.0,0.0,0.0,0.33333298563957214,0.7733330130577087,0.33333298563957214,0.0,0.36188000440597534,0.36000001430511475,China,0.9170832899761459,-2.3140472036332747,-0.23186791109851096,-0.09631444337275019,-2.0399160661380886,0.7810543342062888,2
13947,14308,2,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,9,8,9,1,1,1,2,8,1,1957,55,-4,1,7.0,0.2199999988079071,1.0,0.0,0.4399999976158142,0.0,0.886667013168335,0.14814800024032593,0.0,0.41499999165534973,0.2587040066719055,China,0.16314892734423703,-0.6356264804297069,-1.0225944401164493,0.46518406061091966,-2.6181787054530945,0.2544222621058756,4
13948,14309,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,1,3,7,-1,1,2,1,3,6,2,1940,72,-4,1,3.0,0.33000001311302185,1.0,0.0,0.2199999988079071,0.33333298563957214,0.7733330130577087,0.1851850003004074,0.0,0.38749998807907104,0.32296299934387207,China,0.5107858570194953,-1.7602750596926686,-0.453117362562785,0.38152336838352524,-1.888739502937236,0.35028597717055887,2
13949,14310,2,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,4,9,8,1,1,1,3,7,2,1970,42,-4,1,7.0,0.22979000210762024,0.9789999723434448,0.33333298563957214,0.2199999988079071,0.33333298563957214,0.7733330130577087,0.2592589855194092,0.0,0.4405309855937958,0.3414810001850128,China,0.515375530668598,-1.316642075572482,0.07397721835450904,-0.21676411513486368,-1.8190491889597808,0.050769390308220794,2
13950,14311,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,9,8,8,1,2,2,4,4,2,1970,42,-4,1,9.0,0.2199999988079071,0.886667013168335,0.0,0.2199999988079071,0.6666669845581055,0.6066669821739197,0.4074079990386963,0.25,0.3316670060157776,0.48268601298332214,China,0.8657099305194665,-1.8190352427975571,-0.3367171796034233,-0.035928315331008376,-0.4185640331556658,0.2114474034708213,2
13951,14312,2,0,0,1,1,1,0,0,0,0,0,0,1,3,0,4,1,3,8,9,1,1,1,3,6,1,1946,66,-4,1,3.0,0.33000001311302185,1.0,0.0,0.0,0.33333298563957214,0.4771899878978729,0.11111100018024445,0.0,0.33250001072883606,0.23040899634361267,China,-0.13160580556258794,-2.344682305074827,0.14214728326105164,0.22376314221485194,-1.5618360509059248,1.1474344906606115,1
13952,14313,3,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,4,8,8,2,1,1,3,6,2,1980,32,-4,1,7.0,0.2199999988079071,1.0,0.0,0.0,0.33333298563957214,0.7733330130577087,0.14814800024032593,0.0,0.3050000071525574,0.3137040138244629,China,0.061826230298787865,-2.2269783391403433,-0.4904336198720925,-0.3661385448436413,-1.8127539015591108,0.456401077515727,1
13953,14314,3,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,8,8,8,1,1,3,3,-2,2,1981,37,-4,1,9.0,0.2199999988079071,1.0,0.0,0.10999999940395355,0.33333298563957214,0.663332998752594,0.2222220003604889,0.25,0.33250001072883606,0.36722201108932495,China,0.3969248203968177,-1.6674588244205166,-0.6334090151337404,-0.2511418070127456,-1.1748772825247291,0.9322870180671935,2
13954,14315,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,7,7,8,2,1,1,3,6,2,1955,57,-4,1,3.0,0.4433329999446869,1.0,0.6666669845581055,0.33000001311302185,0.6666669845581055,0.10999999940395355,0.0,0.0,0.6100000143051147,0.19416700303554535,China,0.21851083411741107,-1.530462307495781,2.1415978305850976,1.412419208814784,-0.41000468253773165,0.8191699819429976,1
13955,14316,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4,1,7,6,4,2,1,1,2,7,1,1945,67,-4,1,3.0,0.663332998752594,1.0,0.0,0.33000001311302185,0.6666669845581055,0.4399999976158142,0.03703700006008148,0.16500000655651093,0.49833300709724426,0.3271760046482086,China,1.133340288599665,-2.0965479658775616,0.3194496452263543,1.944365501773286,-0.5668543501708289,1.0973812503889098,2
13956,14317,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,8,6,3,2,1,1,4,4,1,1985,27,-4,1,7.0,0.5533329844474792,1.0,0.33333298563957214,0.2199999988079071,0.6666669845581055,0.4399999976158142,0.0,0.0,0.5266669988632202,0.2766669988632202,China,0.6970913401323748,-2.1478831272478733,1.062162521921947,1.3151981299250493,-0.8269459381807989,0.6710901325974885,2
13957,14318,1,0,0,0,0,0,0,0,0,0,0,0,6,0,12,7,2,7,3,1,1,2,3,5,1,1,1987,25,-4,1,5.0,0.0,0.4977779984474182,0.33333298563957214,0.4399999976158142,0.33333298563957214,0.7733330130577087,0.0,0.0,0.31777799129486084,0.2766669988632202,China,-1.0332136446976257,-0.29859206358444323,-0.39151558784637464,-0.071816708969106,-1.072362971731089,-0.9705801656436308,1
13958,14319,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,2,6,2,10,2,1,2,3,5,2,1966,46,-4,1,5.0,0.38350000977516174,1.0,0.33333298563957214,0.10999999940395355,1.0,0.886667013168335,0.0,0.14100000262260437,0.45670801401138306,0.5069169998168945,China,1.2743392417443258,-2.5993584887266508,0.10922891113199312,0.26246214750530006,-0.1452807701684929,-0.521228093401389,2
13959,14320,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,4,2,5,-1,2,2,2,4,3,2,1971,41,-4,1,1.0,0.2199999988079071,0.9789999723434448,0.0,0.33000001311302185,0.6666669845581055,0.33333298563957214,0.1851850003004074,1.7796490496925177e-43,0.38225001096725464,0.38003700971603394,China,0.03469620772806123,-2.036730327408633,0.42146488309655106,1.020906012089468,-0.6871261367335442,0.23302138357042543,1
13960,14321,1,0,0,0,0,0,0,0,0,0,0,0,1,2,12,2,4,5,5,9,2,2,2,3,6,2,1966,46,-4,1,1.0,0.4399999976158142,0.6666669845581055,0.0,0.4399999976158142,1.0,0.6066669821739197,0.0,1.7796490496925177e-43,0.38666701316833496,0.4951469898223877,China,0.47937618365854295,-2.1383398100911095,0.1052626461741476,1.733421984367443,0.0578200448075006,-0.8054815653316229,2
13961,14322,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,-3,-3,-3,-3,-3,2,3,4,3,1,1946,66,-4,1,3.0,0.20200000703334808,1.0,1.0,0.0,0.6666669845581055,0.5533329844474792,0.2592589855194092,0.0,0.5504999756813049,0.36981499195098877,China,0.6352367225306492,-1.6955771676223577,1.8964028719104657,-0.9958488079829579,-0.8299401429938092,-0.07426317754949653,3
13962,14323,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,-3,-3,-3,-3,-3,2,2,3,7,1,1959,53,-4,1,3.0,0.33000001311302185,1.0,0.33333298563957214,0.33000001311302185,1.0,0.4433329999446869,0.3703700006008148,0.0,0.49833300709724426,0.4534260034561157,China,1.2256453054538425,-2.2365533580374786,1.1525839156198112,0.8094869359985637,-0.23707645402961028,-0.44509971916850444,2
13963,14324,4,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,-3,-3,-3,-3,-3,2,1,-1,6,1,1947,65,-4,1,1.0,0.32475998997688293,1.0,0.33333298563957214,0.10999999940395355,0.6666669845581055,0.7766669988632202,0.00800000037997961,0.0,0.44202300906181335,0.36283400654792786,China,0.5532004742979524,-2.224500301787618,0.2779467714222508,0.18408725695028882,-1.0401398149626913,-0.1356396486931257,2
13964,14325,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,5,2,7,2,2,2,3,4,1,1988,24,-4,1,9.0,0.10999999940395355,0.9789999723434448,0.33333298563957214,0.33000001311302185,0.6666669845581055,0.886667013168335,0.1851850003004074,0.41499999165534973,0.4380829930305481,0.5383800268173218,China,1.0814201970040898,-1.0132004644588837,-0.6834300232049346,-0.3759881189116474,-0.1648370355883863,-0.26689474262108653,2
13965,14326,4,0,0,0,0,0,0,0,0,0,0,0,1,4,0,8,-3,-3,-3,-3,-3,2,3,5,3,2,1950,62,-4,1,3.0,0.5533329844474792,0.6666669845581055,0.0,0.0,0.6666669845581055,0.2199999988079071,0.0,0.6650000214576721,0.3050000071525574,0.38791701197624207,China,0.4182315363098991,-1.9544253873886934,-0.030916258724606294,0.6222029208848388,1.1972155266819515,2.295991239565558,1
13966,14327,2,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,-3,-3,-3,-3,-3,2,2,5,1,2,1945,67,-4,1,1.0,1.7796490496925177e-43,1.0,0.33333298563957214,0.2199999988079071,0.6666669845581055,0.7733330130577087,0.014999999664723873,0.13600000739097595,0.5177779793739319,0.39774999022483826,China,0.03298192909820208,-1.625531117850941,-0.20585751530792573,-0.35197754135483716,-0.561628966902891,-0.5474429588936459,1
13967,14328,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,4,2,5,5,2,2,2,4,2,2,1964,48,-4,1,3.0,0.2199999988079071,1.0,0.6666669845581055,0.34643998742103577,1.0,0.33000001311302185,0.2592589855194092,1.7796490496925177e-43,0.5582770109176636,0.48954498767852783,China,0.7687001664252308,-1.8213789579459612,1.8154457796686276,0.5833645842529817,0.037488540834461535,-0.529001254766865,2
13968,14329,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,-3,-3,-3,-3,-3,2,3,5,2,2,1960,52,-4,1,1.0,0.2199999988079071,1.0,0.33333298563957214,0.0,0.33333298563957214,0.7733330130577087,0.0,0.5799999833106995,0.3883329927921295,0.4216670095920563,China,0.5688966481231602,-1.1848358548391185,-0.7477260332887202,-0.8946539177065358,-0.3456579275954474,1.4017298526373796,2
13969,14330,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,-3,-3,-3,-3,-3,1,2,3,3,1,1974,38,-4,1,3.0,0.2199999988079071,1.0,0.0,0.0,0.6666669845581055,0.4399999976158142,0.0,0.16500000655651093,0.3050000071525574,0.31791698932647705,China,-0.14475443901190754,-2.645436842631653,0.036620653999374864,0.19433338612860374,-0.32236969770195867,0.8085664942555395,1
13970,14331,2,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,-3,-3,-3,-3,-3,1,3,3,5,1,1950,62,-4,1,7.0,0.20200000703334808,0.9789999723434448,0.33333298563957214,0.0,0.6666669845581055,0.4433329999446869,0.0,0.16500000655651093,0.37858301401138306,0.3187499940395355,China,-0.08093389486297742,-2.2583618613424257,0.599444345971974,-0.1381899304179257,-0.25316868860094316,0.6498838090409229,1
13971,14333,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,5,1,8,2,1,2,3,4,1,1983,29,-4,1,5.0,0.10999999940395355,1.0,0.6666669845581055,0.33000001311302185,0.6666669845581055,0.4399999976158142,0.03703700006008148,0.41499999165534973,0.5266669988632202,0.3896760046482086,China,0.4036266988041802,-0.7796075169444578,0.6914556770053045,-0.005446834531938866,0.37564242339289594,0.4434440956356724,3
13972,14334,3,0,0,0,0,0,0,0,0,0,0,0,5,4,58,2,-3,-3,-3,-3,-3,2,3,3,5,2,1946,66,-4,1,3.0,0.4433329999446869,0.4433329999446869,0.0,0.2199999988079071,0.6666669845581055,0.10999999940395355,0.0,0.5,0.2766669988632202,0.31916698813438416,China,-0.3453689262163875,-1.4021686424172672,0.18847915782851316,1.067525236240925,1.2001509435867415,1.5433436247463792,1
13973,14335,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,4,1,2,5,2,1,3,4,2,1,1964,48,-4,1,5.0,0.20200000703334808,0.9789999723434448,0.6666669845581055,0.4399999976158142,0.6666669845581055,0.6666669845581055,0.14814800024032593,0.41499999165534973,0.5719169974327087,0.47411999106407166,China,1.139863618441361,-0.4902698959887674,0.3463359588485681,0.09273071890629167,0.06586119007555472,0.02258017943605654,2
13974,14336,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,-3,-3,-3,-3,-3,1,2,4,4,1,1971,41,-4,1,5.0,0.33333298563957214,0.886667013168335,0.0,0.33000001311302185,0.6666669845581055,0.33000001311302185,0.0,0.0,0.38749998807907104,0.24916699528694153,China,-0.1748590773453658,-2.049714170422467,0.434220955011531,1.4536861963894956,-0.5397440958390256,0.374632345448621,1
13975,14337,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,-3,-3,-3,-3,-3,2,1,4,4,2,1948,64,-4,1,5.0,0.32475998997688293,1.0,0.33333298563957214,0.2199999988079071,0.6666669845581055,0.33000001311302185,0.0,0.0,0.46952301263809204,0.24916699528694153,China,0.03241172441593888,-2.046031336422962,1.0760081912875992,0.930952020588701,-0.6049044633748547,0.49497338135755853,1
13976,14338,3,0,1,1,0,0,0,0,0,0,0,0,5,5,0,5,-3,-3,-3,-3,-3,2,3,3,5,2,1945,67,-4,1,3.0,0.20200000703334808,1.0,1.0,0.33000001311302185,0.33333298563957214,0.7733330130577087,1.7796490496925177e-43,0.41499999165534973,0.6330000162124634,0.4722529947757721,China,0.801107619608435,0.11683823791763981,0.5376068461483045,-0.542205576570204,-0.6276395966689248,0.4613514339614388,3
13977,14339,2,0,0,0,0,0,0,0,0,0,0,0,1,1,53,2,-3,-3,-3,-3,-3,2,2,3,6,2,1951,61,-4,1,1.0,0.663332998752594,0.4433329999446869,1.0,0.0,1.0,0.4433329999446869,0.03703700006008148,0.14100000262260437,0.526665985584259,0.4053429961204529,China,0.8197164164824184,-1.8707515943682012,2.2721749790411367,0.18789263410756762,0.7457983551639761,0.10167576769228598,2
13978,14340,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,8,-3,-3,-3,-3,-3,2,3,3,5,2,1962,50,-4,1,1.0,0.663332998752594,1.0,0.6666669845581055,0.4399999976158142,1.0,0.7733330130577087,0.14814800024032593,0.14100000262260437,0.6924999952316284,0.5156199932098389,China,2.363581656092023,-1.6051330989208865,1.096258597896241,1.3579096507309698,-0.22179521622440965,-0.42730336785924716,2
13979,14342,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,-3,-3,-3,-3,-3,2,3,4,2,2,1975,37,-4,1,1.0,0.33000001311302185,0.9789999723434448,0.0,0.33000001311302185,0.6666669845581055,1.0,0.0,0.41499999165534973,0.4097500145435333,0.5204169750213623,China,1.2663032601213435,-1.5020337575945133,-1.367244678226861,0.4918211377233199,-0.31700824774548036,0.033519546207543084,2
13980,14343,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,-3,-3,-3,-3,-3,1,3,5,3,1,1971,41,-4,1,3.0,0.7744399905204773,1.0,0.0,0.33000001311302185,0.6666669845581055,1.0,0.0,0.3524799942970276,0.5261099934577942,0.504787027835846,China,2.2456310674568085,-1.833183547119655,-0.9040456731164149,1.5154429196517887,-0.707701307102665,0.651752641589154,2
13981,14344,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,-3,-3,-3,-3,-3,2,1,3,6,1,1947,65,-4,1,3.0,0.33000001311302185,0.5533329844474792,0.33333298563957214,0.33000001311302185,0.6666669845581055,0.886667013168335,0.0,0.14100000262260437,0.38666701316833496,0.4235840141773224,China,0.34243509594366417,-1.1236745323502078,-0.2889679807047679,0.3331609628319871,-0.37913488752066044,-0.7435463841066312,2
13982,14345,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,1,1,10,2,1,2,4,2,1,1965,47,-4,1,5.0,0.3732700049877167,1.0,0.33333298563957214,0.2199999988079071,0.6666669845581055,0.7733330130577087,0.0,0.0,0.4816510081291199,0.36000001430511475,China,0.7107508562823869,-1.9931259534788532,0.2877116720471212,0.5795215205520201,-1.0556763822221635,-0.18783629382298714,2
13983,14346,2,0,0,0,0,0,0,0,0,0,0,0,1,1,58,2,-3,-3,-3,-3,-3,2,2,3,2,1,1982,30,-4,1,3.0,0.2199999988079071,1.0,0.0,0.0,1.0,0.4399999976158142,0.0,0.16500000655651093,0.3050000071525574,0.4012500047683716,China,0.15903306804703013,-3.1799515808587815,0.21979072340082573,0.3527240822828188,0.37866828103821665,0.26827328947333523,1
13984,14347,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,-3,-3,-3,-3,-3,2,1,4,3,1,1994,18,-4,1,7.0,0.2199999988079071,1.0,0.33333298563957214,0.33000001311302185,0.6666669845581055,0.4433329999446869,0.1851850003004074,0.0,0.4708330035209656,0.32379600405693054,China,0.33599326968738735,-1.677371631464381,0.8094867684978899,0.6371364127826058,-0.77075830039919,-0.04192867432256821,1
13985,14348,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,2,1,1,9,1,1,1,3,4,1,1965,47,-4,1,3.0,0.0,1.0,1.0,0.2199999988079071,1.0,0.33000001311302185,0.11111100018024445,0.5,0.5550000071525574,0.48527801036834717,China,0.6079743843105734,-1.058371361044554,1.522148585580428,-0.6829714525622298,1.4310555709795538,0.08204614259361814,3
13986,14349,4,0,2,2,0,0,0,2,0,0,0,0,1,2,0,2,4,6,7,8,2,2,2,2,6,2,1964,48,-4,1,5.0,0.38666701316833496,1.0,0.0,0.33000001311302185,1.0,0.6666669845581055,0.14814800024032593,0.16500000655651093,0.4291670024394989,0.494953989982605,China,1.293115253818156,-2.423691732289263,-0.11289264857007361,1.131402001105582,-0.009695461917460943,-0.2961280341374952,2
13987,14351,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,2,2,1,1,-2,2,1,3,5,2,1983,31,-4,1,5.0,0.4399999976158142,1.0,0.33333298563957214,0.6600000262260437,0.6666669845581055,0.886667013168335,0.0,0.0,0.6083329916000366,0.3883340060710907,China,1.2688270759154694,-0.9717216408727434,-0.005270281255309553,1.7145192907825129,-1.1940222345633464,-0.8236247154251328,2
